family_size	count	fraction	fraction_gt_or_eq_family_size
1177	1	3.09729E-8	0.000024
1178	1	3.09729E-8	0.000024
1185	1	3.09729E-8	0.000024
1186	1	3.09729E-8	0.000024
1190	1	3.09729E-8	0.000024
1192	1	3.09729E-8	0.000024
1195	1	3.09729E-8	0.000024
1200	1	3.09729E-8	0.000024
1201	1	3.09729E-8	0.000024
1202	2	6.19457E-8	0.000024
1205	1	3.09729E-8	0.000024
1207	1	3.09729E-8	0.000024
1210	1	3.09729E-8	0.000024
1211	1	3.09729E-8	0.000024
1214	1	3.09729E-8	0.000024
1224	2	6.19457E-8	0.000024
1227	1	3.09729E-8	0.000024
1229	1	3.09729E-8	0.000024
1230	1	3.09729E-8	0.000024
1240	1	3.09729E-8	0.000023
1241	2	6.19457E-8	0.000023
1242	1	3.09729E-8	0.000023
1243	1	3.09729E-8	0.000023
1247	1	3.09729E-8	0.000023
1248	1	3.09729E-8	0.000023
1253	1	3.09729E-8	0.000023
1255	1	3.09729E-8	0.000023
1256	2	6.19457E-8	0.000023
1263	2	6.19457E-8	0.000023
1264	1	3.09729E-8	0.000023
1266	1	3.09729E-8	0.000023
1269	2	6.19457E-8	0.000023
1273	1	3.09729E-8	0.000023
1276	2	6.19457E-8	0.000023
1287	1	3.09729E-8	0.000023
1290	1	3.09729E-8	0.000023
1291	1	3.09729E-8	0.000023
1292	2	6.19457E-8	0.000023
1293	1	3.09729E-8	0.000023
1294	1	3.09729E-8	0.000023
1296	1	3.09729E-8	0.000023
1298	1	3.09729E-8	0.000023
1299	1	3.09729E-8	0.000023
1306	1	3.09729E-8	0.000023
1308	1	3.09729E-8	0.000023
1311	1	3.09729E-8	0.000022
1316	1	3.09729E-8	0.000022
1320	1	3.09729E-8	0.000022
1321	1	3.09729E-8	0.000022
1322	1	3.09729E-8	0.000022
1330	1	3.09729E-8	0.000022
1338	1	3.09729E-8	0.000022
1339	2	6.19457E-8	0.000022
1340	2	6.19457E-8	0.000022
1342	2	6.19457E-8	0.000022
1344	1	3.09729E-8	0.000022
1354	1	3.09729E-8	0.000022
1360	1	3.09729E-8	0.000022
1362	2	6.19457E-8	0.000022
1364	1	3.09729E-8	0.000022
1365	1	3.09729E-8	0.000022
1366	1	3.09729E-8	0.000022
1369	3	9.29186E-8	0.000022
1372	1	3.09729E-8	0.000022
1373	2	6.19457E-8	0.000022
1374	1	3.09729E-8	0.000022
1375	1	3.09729E-8	0.000022
1376	1	3.09729E-8	0.000022
1378	2	6.19457E-8	0.000022
1381	1	3.09729E-8	0.000021
1382	1	3.09729E-8	0.000021
1383	1	3.09729E-8	0.000021
1385	1	3.09729E-8	0.000021
1386	2	6.19457E-8	0.000021
1387	1	3.09729E-8	0.000021
1388	1	3.09729E-8	0.000021
1400	1	3.09729E-8	0.000021
1406	1	3.09729E-8	0.000021
1408	1	3.09729E-8	0.000021
1411	2	6.19457E-8	0.000021
1412	1	3.09729E-8	0.000021
1413	1	3.09729E-8	0.000021
1414	1	3.09729E-8	0.000021
1421	1	3.09729E-8	0.000021
1424	1	3.09729E-8	0.000021
1426	1	3.09729E-8	0.000021
1427	1	3.09729E-8	0.000021
1433	1	3.09729E-8	0.000021
1439	1	3.09729E-8	0.000021
1445	1	3.09729E-8	0.000021
1446	1	3.09729E-8	0.000021
1451	1	3.09729E-8	0.000021
1458	1	3.09729E-8	0.000021
1461	1	3.09729E-8	0.000021
1466	1	3.09729E-8	0.000021
1472	1	3.09729E-8	0.000021
1477	1	3.09729E-8	0.000021
1480	1	3.09729E-8	0.000021
1482	1	3.09729E-8	0.000021
1486	1	3.09729E-8	0.000021
1487	1	3.09729E-8	0.00002
1489	1	3.09729E-8	0.00002
1491	2	6.19457E-8	0.00002
1495	1	3.09729E-8	0.00002
1497	1	3.09729E-8	0.00002
1499	1	3.09729E-8	0.00002
1508	1	3.09729E-8	0.00002
1509	1	3.09729E-8	0.00002
1511	1	3.09729E-8	0.00002
1512	2	6.19457E-8	0.00002
1515	1	3.09729E-8	0.00002
1516	1	3.09729E-8	0.00002
1517	1	3.09729E-8	0.00002
1527	2	6.19457E-8	0.00002
1531	2	6.19457E-8	0.00002
1533	1	3.09729E-8	0.00002
1546	1	3.09729E-8	0.00002
1550	1	3.09729E-8	0.00002
1553	1	3.09729E-8	0.00002
1555	1	3.09729E-8	0.00002
1558	1	3.09729E-8	0.00002
1562	1	3.09729E-8	0.00002
1563	3	9.29186E-8	0.00002
1567	1	3.09729E-8	0.00002
1573	1	3.09729E-8	0.00002
1576	1	3.09729E-8	0.00002
1578	1	3.09729E-8	0.000019
1579	2	6.19457E-8	0.000019
1587	1	3.09729E-8	0.000019
1588	1	3.09729E-8	0.000019
1592	1	3.09729E-8	0.000019
1593	1	3.09729E-8	0.000019
1596	1	3.09729E-8	0.000019
1601	1	3.09729E-8	0.000019
1605	1	3.09729E-8	0.000019
1606	1	3.09729E-8	0.000019
1617	1	3.09729E-8	0.000019
1618	2	6.19457E-8	0.000019
1620	1	3.09729E-8	0.000019
1623	1	3.09729E-8	0.000019
1624	1	3.09729E-8	0.000019
1627	1	3.09729E-8	0.000019
1628	1	3.09729E-8	0.000019
1632	1	3.09729E-8	0.000019
1633	1	3.09729E-8	0.000019
1637	1	3.09729E-8	0.000019
1641	1	3.09729E-8	0.000019
1649	1	3.09729E-8	0.000019
1651	1	3.09729E-8	0.000019
1654	1	3.09729E-8	0.000019
1656	1	3.09729E-8	0.000019
1661	1	3.09729E-8	0.000019
1667	1	3.09729E-8	0.000019
1668	1	3.09729E-8	0.000019
1670	1	3.09729E-8	0.000019
1677	1	3.09729E-8	0.000019
1680	2	6.19457E-8	0.000018
1687	1	3.09729E-8	0.000018
1692	1	3.09729E-8	0.000018
1695	1	3.09729E-8	0.000018
1696	1	3.09729E-8	0.000018
1697	1	3.09729E-8	0.000018
1707	1	3.09729E-8	0.000018
1711	1	3.09729E-8	0.000018
1712	1	3.09729E-8	0.000018
1713	1	3.09729E-8	0.000018
1721	1	3.09729E-8	0.000018
1723	2	6.19457E-8	0.000018
1725	1	3.09729E-8	0.000018
1727	1	3.09729E-8	0.000018
1728	2	6.19457E-8	0.000018
1729	1	3.09729E-8	0.000018
1731	1	3.09729E-8	0.000018
1740	1	3.09729E-8	0.000018
1749	1	3.09729E-8	0.000018
1751	1	3.09729E-8	0.000018
1752	1	3.09729E-8	0.000018
1753	1	3.09729E-8	0.000018
1757	1	3.09729E-8	0.000018
1759	1	3.09729E-8	0.000018
1761	1	3.09729E-8	0.000018
1762	1	3.09729E-8	0.000018
1765	1	3.09729E-8	0.000018
1775	1	3.09729E-8	0.000018
1777	2	6.19457E-8	0.000018
1783	1	3.09729E-8	0.000017
1785	1	3.09729E-8	0.000017
1788	1	3.09729E-8	0.000017
1801	1	3.09729E-8	0.000017
1803	1	3.09729E-8	0.000017
1805	1	3.09729E-8	0.000017
1814	1	3.09729E-8	0.000017
1817	1	3.09729E-8	0.000017
1818	1	3.09729E-8	0.000017
1819	1	3.09729E-8	0.000017
1820	2	6.19457E-8	0.000017
1838	1	3.09729E-8	0.000017
1845	1	3.09729E-8	0.000017
1850	1	3.09729E-8	0.000017
1855	1	3.09729E-8	0.000017
1860	1	3.09729E-8	0.000017
1864	1	3.09729E-8	0.000017
1874	1	3.09729E-8	0.000017
1875	1	3.09729E-8	0.000017
1885	2	6.19457E-8	0.000017
1889	2	6.19457E-8	0.000017
1894	1	3.09729E-8	0.000017
1899	1	3.09729E-8	0.000017
1906	1	3.09729E-8	0.000017
1938	1	3.09729E-8	0.000017
1939	1	3.09729E-8	0.000017
1957	1	3.09729E-8	0.000017
1962	1	3.09729E-8	0.000017
1966	1	3.09729E-8	0.000017
1967	2	6.19457E-8	0.000016
1969	1	3.09729E-8	0.000016
1975	1	3.09729E-8	0.000016
1979	1	3.09729E-8	0.000016
1985	1	3.09729E-8	0.000016
1986	1	3.09729E-8	0.000016
1990	2	6.19457E-8	0.000016
1997	1	3.09729E-8	0.000016
2001	1	3.09729E-8	0.000016
2010	1	3.09729E-8	0.000016
2015	1	3.09729E-8	0.000016
2016	1	3.09729E-8	0.000016
2017	1	3.09729E-8	0.000016
2026	1	3.09729E-8	0.000016
2027	1	3.09729E-8	0.000016
2032	1	3.09729E-8	0.000016
2037	1	3.09729E-8	0.000016
2038	1	3.09729E-8	0.000016
2039	2	6.19457E-8	0.000016
2040	1	3.09729E-8	0.000016
2041	1	3.09729E-8	0.000016
2044	1	3.09729E-8	0.000016
2060	1	3.09729E-8	0.000016
2065	1	3.09729E-8	0.000016
2072	1	3.09729E-8	0.000016
2074	1	3.09729E-8	0.000016
2082	1	3.09729E-8	0.000016
2088	1	3.09729E-8	0.000016
2092	1	3.09729E-8	0.000016
2101	1	3.09729E-8	0.000015
2104	1	3.09729E-8	0.000015
2106	2	6.19457E-8	0.000015
2109	1	3.09729E-8	0.000015
2113	1	3.09729E-8	0.000015
2130	2	6.19457E-8	0.000015
2131	1	3.09729E-8	0.000015
2138	1	3.09729E-8	0.000015
2147	1	3.09729E-8	0.000015
2150	1	3.09729E-8	0.000015
2156	2	6.19457E-8	0.000015
2169	1	3.09729E-8	0.000015
2175	1	3.09729E-8	0.000015
2177	1	3.09729E-8	0.000015
2178	1	3.09729E-8	0.000015
2182	1	3.09729E-8	0.000015
2192	1	3.09729E-8	0.000015
2196	1	3.09729E-8	0.000015
2197	1	3.09729E-8	0.000015
2198	1	3.09729E-8	0.000015
2202	1	3.09729E-8	0.000015
2206	2	6.19457E-8	0.000015
2209	1	3.09729E-8	0.000015
2212	1	3.09729E-8	0.000015
2225	1	3.09729E-8	0.000015
2233	1	3.09729E-8	0.000015
2236	1	3.09729E-8	0.000015
2238	2	6.19457E-8	0.000015
2247	1	3.09729E-8	0.000014
2249	1	3.09729E-8	0.000014
2266	1	3.09729E-8	0.000014
2267	1	3.09729E-8	0.000014
2271	1	3.09729E-8	0.000014
2279	1	3.09729E-8	0.000014
2285	1	3.09729E-8	0.000014
2286	1	3.09729E-8	0.000014
2288	1	3.09729E-8	0.000014
2294	1	3.09729E-8	0.000014
2295	1	3.09729E-8	0.000014
2296	1	3.09729E-8	0.000014
2297	1	3.09729E-8	0.000014
2305	1	3.09729E-8	0.000014
2308	1	3.09729E-8	0.000014
2313	1	3.09729E-8	0.000014
2319	1	3.09729E-8	0.000014
2324	1	3.09729E-8	0.000014
2343	2	6.19457E-8	0.000014
2344	1	3.09729E-8	0.000014
2350	2	6.19457E-8	0.000014
2351	1	3.09729E-8	0.000014
2357	1	3.09729E-8	0.000014
2359	1	3.09729E-8	0.000014
2360	1	3.09729E-8	0.000014
2361	1	3.09729E-8	0.000014
2366	1	3.09729E-8	0.000014
2367	1	3.09729E-8	0.000014
2369	1	3.09729E-8	0.000014
2370	1	3.09729E-8	0.000014
2379	1	3.09729E-8	0.000013
2380	2	6.19457E-8	0.000013
2383	1	3.09729E-8	0.000013
2390	1	3.09729E-8	0.000013
2395	1	3.09729E-8	0.000013
2402	1	3.09729E-8	0.000013
2404	1	3.09729E-8	0.000013
2408	1	3.09729E-8	0.000013
2412	1	3.09729E-8	0.000013
2413	1	3.09729E-8	0.000013
2420	1	3.09729E-8	0.000013
2426	1	3.09729E-8	0.000013
2430	1	3.09729E-8	0.000013
2431	1	3.09729E-8	0.000013
2439	1	3.09729E-8	0.000013
2442	1	3.09729E-8	0.000013
2443	1	3.09729E-8	0.000013
2453	1	3.09729E-8	0.000013
2463	1	3.09729E-8	0.000013
2472	1	3.09729E-8	0.000013
2475	1	3.09729E-8	0.000013
2488	1	3.09729E-8	0.000013
2489	1	3.09729E-8	0.000013
2492	1	3.09729E-8	0.000013
2497	1	3.09729E-8	0.000013
2500	2	6.19457E-8	0.000013
2518	1	3.09729E-8	0.000013
2522	1	3.09729E-8	0.000013
2527	1	3.09729E-8	0.000013
2532	1	3.09729E-8	0.000013
2544	1	3.09729E-8	0.000012
2549	1	3.09729E-8	0.000012
2552	1	3.09729E-8	0.000012
2553	1	3.09729E-8	0.000012
2554	1	3.09729E-8	0.000012
2558	1	3.09729E-8	0.000012
2560	1	3.09729E-8	0.000012
2568	1	3.09729E-8	0.000012
2571	1	3.09729E-8	0.000012
2576	1	3.09729E-8	0.000012
2589	1	3.09729E-8	0.000012
2590	1	3.09729E-8	0.000012
2596	1	3.09729E-8	0.000012
2598	1	3.09729E-8	0.000012
2603	1	3.09729E-8	0.000012
2606	1	3.09729E-8	0.000012
2614	1	3.09729E-8	0.000012
2616	1	3.09729E-8	0.000012
2620	1	3.09729E-8	0.000012
2627	1	3.09729E-8	0.000012
2628	1	3.09729E-8	0.000012
2636	1	3.09729E-8	0.000012
2638	1	3.09729E-8	0.000012
2642	1	3.09729E-8	0.000012
2643	2	6.19457E-8	0.000012
2659	1	3.09729E-8	0.000012
2664	1	3.09729E-8	0.000012
2667	1	3.09729E-8	0.000012
2675	1	3.09729E-8	0.000012
2681	1	3.09729E-8	0.000012
2682	1	3.09729E-8	0.000012
2686	1	3.09729E-8	0.000011
2703	1	3.09729E-8	0.000011
2704	1	3.09729E-8	0.000011
2710	1	3.09729E-8	0.000011
2721	1	3.09729E-8	0.000011
2726	1	3.09729E-8	0.000011
2729	1	3.09729E-8	0.000011
2737	1	3.09729E-8	0.000011
2764	1	3.09729E-8	0.000011
2778	1	3.09729E-8	0.000011
2779	1	3.09729E-8	0.000011
2786	1	3.09729E-8	0.000011
2788	1	3.09729E-8	0.000011
2812	1	3.09729E-8	0.000011
2827	1	3.09729E-8	0.000011
2841	1	3.09729E-8	0.000011
2864	1	3.09729E-8	0.000011
2866	1	3.09729E-8	0.000011
2868	1	3.09729E-8	0.000011
2869	1	3.09729E-8	0.000011
2879	1	3.09729E-8	0.000011
2887	1	3.09729E-8	0.000011
2908	2	6.19457E-8	0.000011
2929	3	9.29186E-8	0.000011
2936	1	3.09729E-8	0.000011
2944	1	3.09729E-8	0.000011
2945	1	3.09729E-8	0.000011
2950	1	3.09729E-8	0.000011
2961	1	3.09729E-8	0.000011
2967	1	3.09729E-8	0.00001
2983	1	3.09729E-8	0.00001
3011	1	3.09729E-8	0.00001
3015	1	3.09729E-8	0.00001
3018	1	3.09729E-8	0.00001
3020	1	3.09729E-8	0.00001
3024	1	3.09729E-8	0.00001
3025	1	3.09729E-8	0.00001
3028	3	9.29186E-8	0.00001
3034	1	3.09729E-8	0.00001
3035	1	3.09729E-8	0.00001
3037	1	3.09729E-8	0.00001
3061	1	3.09729E-8	0.00001
3075	1	3.09729E-8	0.00001
3080	1	3.09729E-8	0.00001
3083	1	3.09729E-8	9.97326E-6
3091	1	3.09729E-8	9.94229E-6
3109	1	3.09729E-8	9.91132E-6
3112	1	3.09729E-8	9.88035E-6
3113	1	3.09729E-8	9.84937E-6
3118	1	3.09729E-8	9.8184E-6
3123	1	3.09729E-8	9.78743E-6
3126	1	3.09729E-8	9.75645E-6
3129	1	3.09729E-8	9.72548E-6
3139	1	3.09729E-8	9.69451E-6
3159	1	3.09729E-8	9.66354E-6
3164	1	3.09729E-8	9.63256E-6
3165	1	3.09729E-8	9.60159E-6
3168	1	3.09729E-8	9.57062E-6
3194	1	3.09729E-8	9.53964E-6
3196	1	3.09729E-8	9.50867E-6
3200	1	3.09729E-8	9.4777E-6
3219	1	3.09729E-8	9.44673E-6
3254	1	3.09729E-8	9.41575E-6
3255	1	3.09729E-8	9.38478E-6
3257	1	3.09729E-8	9.35381E-6
3264	1	3.09729E-8	9.32283E-6
3265	1	3.09729E-8	9.29186E-6
3275	1	3.09729E-8	9.26089E-6
3292	1	3.09729E-8	9.22992E-6
3316	1	3.09729E-8	9.19894E-6
3317	1	3.09729E-8	9.16797E-6
3321	1	3.09729E-8	9.137E-6
3333	1	3.09729E-8	9.10602E-6
3339	1	3.09729E-8	9.07505E-6
3340	1	3.09729E-8	9.04408E-6
3344	1	3.09729E-8	9.01311E-6
3348	1	3.09729E-8	8.98213E-6
3361	1	3.09729E-8	8.95116E-6
3363	1	3.09729E-8	8.92019E-6
3373	1	3.09729E-8	8.88921E-6
3377	1	3.09729E-8	8.85824E-6
3383	1	3.09729E-8	8.82727E-6
3393	1	3.09729E-8	8.7963E-6
3399	1	3.09729E-8	8.76532E-6
3414	1	3.09729E-8	8.73435E-6
3417	1	3.09729E-8	8.70338E-6
3433	1	3.09729E-8	8.6724E-6
3439	1	3.09729E-8	8.64143E-6
3452	1	3.09729E-8	8.61046E-6
3460	1	3.09729E-8	8.57949E-6
3461	1	3.09729E-8	8.54851E-6
3480	1	3.09729E-8	8.51754E-6
3482	2	6.19457E-8	8.48657E-6
3486	1	3.09729E-8	8.42462E-6
3487	1	3.09729E-8	8.39365E-6
3489	1	3.09729E-8	8.36268E-6
3491	1	3.09729E-8	8.3317E-6
3508	1	3.09729E-8	8.30073E-6
3516	1	3.09729E-8	8.26976E-6
3524	1	3.09729E-8	8.23878E-6
3526	1	3.09729E-8	8.20781E-6
3537	1	3.09729E-8	8.17684E-6
3540	1	3.09729E-8	8.14587E-6
3542	1	3.09729E-8	8.11489E-6
3566	1	3.09729E-8	8.08392E-6
3568	1	3.09729E-8	8.05295E-6
3612	1	3.09729E-8	8.02197E-6
3613	2	6.19457E-8	7.991E-6
3627	1	3.09729E-8	7.92906E-6
3644	1	3.09729E-8	7.89808E-6
3648	1	3.09729E-8	7.86711E-6
3662	1	3.09729E-8	7.83614E-6
3667	1	3.09729E-8	7.80516E-6
3690	1	3.09729E-8	7.77419E-6
3693	1	3.09729E-8	7.74322E-6
3721	1	3.09729E-8	7.71224E-6
3724	1	3.09729E-8	7.68127E-6
3725	1	3.09729E-8	7.6503E-6
3737	1	3.09729E-8	7.61933E-6
3741	1	3.09729E-8	7.58835E-6
3755	1	3.09729E-8	7.55738E-6
3778	1	3.09729E-8	7.52641E-6
3791	1	3.09729E-8	7.49543E-6
3822	1	3.09729E-8	7.46446E-6
3824	1	3.09729E-8	7.43349E-6
3827	1	3.09729E-8	7.40252E-6
3830	1	3.09729E-8	7.37154E-6
3847	1	3.09729E-8	7.34057E-6
3860	1	3.09729E-8	7.3096E-6
3873	1	3.09729E-8	7.27862E-6
3895	1	3.09729E-8	7.24765E-6
3898	1	3.09729E-8	7.21668E-6
3899	1	3.09729E-8	7.18571E-6
3902	1	3.09729E-8	7.15473E-6
3919	1	3.09729E-8	7.12376E-6
3933	1	3.09729E-8	7.09279E-6
3946	1	3.09729E-8	7.06181E-6
3950	1	3.09729E-8	7.03084E-6
3955	1	3.09729E-8	6.99987E-6
3976	2	6.19457E-8	6.9689E-6
3977	1	3.09729E-8	6.90695E-6
4017	1	3.09729E-8	6.87598E-6
4073	1	3.09729E-8	6.845E-6
4085	1	3.09729E-8	6.81403E-6
4088	1	3.09729E-8	6.78306E-6
4091	1	3.09729E-8	6.75209E-6
4095	1	3.09729E-8	6.72111E-6
4104	2	6.19457E-8	6.69014E-6
4169	1	3.09729E-8	6.62819E-6
4170	1	3.09729E-8	6.59722E-6
4180	1	3.09729E-8	6.56625E-6
4186	1	3.09729E-8	6.53528E-6
4190	1	3.09729E-8	6.5043E-6
4221	1	3.09729E-8	6.47333E-6
4237	1	3.09729E-8	6.44236E-6
4250	1	3.09729E-8	6.41138E-6
4254	1	3.09729E-8	6.38041E-6
4268	1	3.09729E-8	6.34944E-6
4291	1	3.09729E-8	6.31847E-6
4302	1	3.09729E-8	6.28749E-6
4303	1	3.09729E-8	6.25652E-6
4313	1	3.09729E-8	6.22555E-6
4322	1	3.09729E-8	6.19457E-6
4325	1	3.09729E-8	6.1636E-6
4338	1	3.09729E-8	6.13263E-6
4340	1	3.09729E-8	6.10166E-6
4357	1	3.09729E-8	6.07068E-6
4362	1	3.09729E-8	6.03971E-6
4391	1	3.09729E-8	6.00874E-6
4396	1	3.09729E-8	5.97776E-6
4418	1	3.09729E-8	5.94679E-6
4419	1	3.09729E-8	5.91582E-6
4451	1	3.09729E-8	5.88485E-6
4467	1	3.09729E-8	5.85387E-6
4473	1	3.09729E-8	5.8229E-6
4482	1	3.09729E-8	5.79193E-6
4494	1	3.09729E-8	5.76095E-6
4519	1	3.09729E-8	5.72998E-6
4534	2	6.19457E-8	5.69901E-6
4548	1	3.09729E-8	5.63706E-6
4555	1	3.09729E-8	5.60609E-6
4570	1	3.09729E-8	5.57512E-6
4571	1	3.09729E-8	5.54414E-6
4597	1	3.09729E-8	5.51317E-6
4636	1	3.09729E-8	5.4822E-6
4648	1	3.09729E-8	5.45123E-6
4670	1	3.09729E-8	5.42025E-6
4677	1	3.09729E-8	5.38928E-6
4689	1	3.09729E-8	5.35831E-6
4717	1	3.09729E-8	5.32733E-6
4726	1	3.09729E-8	5.29636E-6
4732	1	3.09729E-8	5.26539E-6
4791	1	3.09729E-8	5.23442E-6
4817	1	3.09729E-8	5.20344E-6
4831	1	3.09729E-8	5.17247E-6
4832	1	3.09729E-8	5.1415E-6
4836	1	3.09729E-8	5.11052E-6
4884	1	3.09729E-8	5.07955E-6
4921	1	3.09729E-8	5.04858E-6
4923	1	3.09729E-8	5.01761E-6
4941	1	3.09729E-8	4.98663E-6
4963	1	3.09729E-8	4.95566E-6
4980	1	3.09729E-8	4.92469E-6
4994	1	3.09729E-8	4.89371E-6
5003	1	3.09729E-8	4.86274E-6
5057	1	3.09729E-8	4.83177E-6
5071	1	3.09729E-8	4.8008E-6
5100	1	3.09729E-8	4.76982E-6
5106	1	3.09729E-8	4.73885E-6
5116	1	3.09729E-8	4.70788E-6
5118	1	3.09729E-8	4.6769E-6
5135	1	3.09729E-8	4.64593E-6
5157	1	3.09729E-8	4.61496E-6
5163	1	3.09729E-8	4.58398E-6
5167	1	3.09729E-8	4.55301E-6
5204	1	3.09729E-8	4.52204E-6
5246	1	3.09729E-8	4.49107E-6
5250	1	3.09729E-8	4.46009E-6
5255	1	3.09729E-8	4.42912E-6
5265	1	3.09729E-8	4.39815E-6
5309	1	3.09729E-8	4.36717E-6
5319	1	3.09729E-8	4.3362E-6
5341	1	3.09729E-8	4.30523E-6
5344	1	3.09729E-8	4.27426E-6
5387	1	3.09729E-8	4.24328E-6
5447	1	3.09729E-8	4.21231E-6
5471	1	3.09729E-8	4.18134E-6
5500	1	3.09729E-8	4.15036E-6
5501	1	3.09729E-8	4.11939E-6
5502	1	3.09729E-8	4.08842E-6
5515	1	3.09729E-8	4.05745E-6
5543	1	3.09729E-8	4.02647E-6
5551	1	3.09729E-8	3.9955E-6
5607	1	3.09729E-8	3.96453E-6
5656	1	3.09729E-8	3.93355E-6
5701	1	3.09729E-8	3.90258E-6
5729	1	3.09729E-8	3.87161E-6
5775	1	3.09729E-8	3.84064E-6
5783	1	3.09729E-8	3.80966E-6
5807	1	3.09729E-8	3.77869E-6
5837	1	3.09729E-8	3.74772E-6
5859	1	3.09729E-8	3.71674E-6
5894	1	3.09729E-8	3.68577E-6
6074	1	3.09729E-8	3.6548E-6
6102	1	3.09729E-8	3.62383E-6
6107	1	3.09729E-8	3.59285E-6
6126	1	3.09729E-8	3.56188E-6
6141	1	3.09729E-8	3.53091E-6
6181	1	3.09729E-8	3.49993E-6
6206	1	3.09729E-8	3.46896E-6
6227	1	3.09729E-8	3.43799E-6
6295	1	3.09729E-8	3.40702E-6
6336	1	3.09729E-8	3.37604E-6
6367	1	3.09729E-8	3.34507E-6
6381	1	3.09729E-8	3.3141E-6
6425	1	3.09729E-8	3.28312E-6
6428	1	3.09729E-8	3.25215E-6
6437	1	3.09729E-8	3.22118E-6
6480	1	3.09729E-8	3.19021E-6
6482	1	3.09729E-8	3.15923E-6
6499	1	3.09729E-8	3.12826E-6
6552	1	3.09729E-8	3.09729E-6
6652	1	3.09729E-8	3.06631E-6
6738	1	3.09729E-8	3.03534E-6
6751	1	3.09729E-8	3.00437E-6
6752	1	3.09729E-8	2.9734E-6
6768	1	3.09729E-8	2.94242E-6
6823	1	3.09729E-8	2.91145E-6
6840	1	3.09729E-8	2.88048E-6
6892	1	3.09729E-8	2.8495E-6
7051	1	3.09729E-8	2.81853E-6
7085	1	3.09729E-8	2.78756E-6
7094	1	3.09729E-8	2.75659E-6
7106	1	3.09729E-8	2.72561E-6
7139	1	3.09729E-8	2.69464E-6
7145	1	3.09729E-8	2.66367E-6
7172	1	3.09729E-8	2.63269E-6
7204	1	3.09729E-8	2.60172E-6
7253	1	3.09729E-8	2.57075E-6
7283	1	3.09729E-8	2.53978E-6
7343	1	3.09729E-8	2.5088E-6
7528	1	3.09729E-8	2.47783E-6
7581	1	3.09729E-8	2.44686E-6
7645	1	3.09729E-8	2.41588E-6
7653	1	3.09729E-8	2.38491E-6
7737	1	3.09729E-8	2.35394E-6
7754	1	3.09729E-8	2.32297E-6
7776	1	3.09729E-8	2.29199E-6
7820	1	3.09729E-8	2.26102E-6
7836	1	3.09729E-8	2.23005E-6
7864	1	3.09729E-8	2.19907E-6
7975	1	3.09729E-8	2.1681E-6
8015	1	3.09729E-8	2.13713E-6
8078	1	3.09729E-8	2.10616E-6
8123	1	3.09729E-8	2.07518E-6
8273	1	3.09729E-8	2.04421E-6
8275	1	3.09729E-8	2.01324E-6
8341	1	3.09729E-8	1.98226E-6
8401	1	3.09729E-8	1.95129E-6
8674	1	3.09729E-8	1.92032E-6
8686	1	3.09729E-8	1.88935E-6
8722	1	3.09729E-8	1.85837E-6
8724	1	3.09729E-8	1.8274E-6
8873	1	3.09729E-8	1.79643E-6
8956	1	3.09729E-8	1.76545E-6
8985	1	3.09729E-8	1.73448E-6
9106	1	3.09729E-8	1.70351E-6
9134	1	3.09729E-8	1.67254E-6
9176	1	3.09729E-8	1.64156E-6
9194	1	3.09729E-8	1.61059E-6
9426	1	3.09729E-8	1.57962E-6
9428	1	3.09729E-8	1.54864E-6
9441	1	3.09729E-8	1.51767E-6
9622	1	3.09729E-8	1.4867E-6
9749	1	3.09729E-8	1.45572E-6
9907	1	3.09729E-8	1.42475E-6
10242	1	3.09729E-8	1.39378E-6
10485	1	3.09729E-8	1.36281E-6
10967	1	3.09729E-8	1.33183E-6
11153	1	3.09729E-8	1.30086E-6
11164	1	3.09729E-8	1.26989E-6
11356	1	3.09729E-8	1.23891E-6
11660	1	3.09729E-8	1.20794E-6
11763	1	3.09729E-8	1.17697E-6
11775	1	3.09729E-8	1.146E-6
11802	1	3.09729E-8	1.11502E-6
12054	1	3.09729E-8	1.08405E-6
12285	1	3.09729E-8	1.05308E-6
12369	1	3.09729E-8	1.0221E-6
12527	1	3.09729E-8	9.91132E-7
13110	1	3.09729E-8	9.60159E-7
13326	1	3.09729E-8	9.29186E-7
14123	1	3.09729E-8	8.98213E-7
14235	1	3.09729E-8	8.6724E-7
14337	1	3.09729E-8	8.36268E-7
14573	1	3.09729E-8	8.05295E-7
15471	1	3.09729E-8	7.74322E-7
15847	1	3.09729E-8	7.43349E-7
17010	1	3.09729E-8	7.12376E-7
17300	1	3.09729E-8	6.81403E-7
17599	1	3.09729E-8	6.5043E-7
18000	1	3.09729E-8	6.19457E-7
18083	1	3.09729E-8	5.88485E-7
18249	1	3.09729E-8	5.57512E-7
19428	1	3.09729E-8	5.26539E-7
19622	1	3.09729E-8	4.95566E-7
19748	1	3.09729E-8	4.64593E-7
21877	1	3.09729E-8	4.3362E-7
22071	1	3.09729E-8	4.02647E-7
22316	1	3.09729E-8	3.71674E-7
22872	1	3.09729E-8	3.40702E-7
23092	1	3.09729E-8	3.09729E-7
25874	1	3.09729E-8	2.78756E-7
26170	1	3.09729E-8	2.47783E-7
27661	1	3.09729E-8	2.1681E-7
28750	1	3.09729E-8	1.85837E-7
31101	1	3.09729E-8	1.54864E-7
35015	1	3.09729E-8	1.23891E-7
35260	1	3.09729E-8	9.29186E-8
36705	1	3.09729E-8	6.19457E-8
36853	1	3.09729E-8	3.09729E-8
