family_size	count	fraction	fraction_gt_or_eq_family_size
3638	1	2.64843E-8	0.000011
3645	1	2.64843E-8	0.000011
3647	1	2.64843E-8	0.000011
3651	1	2.64843E-8	0.000011
3656	1	2.64843E-8	0.000011
3657	1	2.64843E-8	0.000011
3661	1	2.64843E-8	0.000011
3663	1	2.64843E-8	0.000011
3690	1	2.64843E-8	0.000011
3696	1	2.64843E-8	0.000011
3700	1	2.64843E-8	0.000011
3713	1	2.64843E-8	0.000011
3722	1	2.64843E-8	0.000011
3729	1	2.64843E-8	0.000011
3732	1	2.64843E-8	0.000011
3736	1	2.64843E-8	0.000011
3741	1	2.64843E-8	0.000011
3743	1	2.64843E-8	0.000011
3745	1	2.64843E-8	0.000011
3765	2	5.29687E-8	0.000011
3766	2	5.29687E-8	0.00001
3776	1	2.64843E-8	0.00001
3779	1	2.64843E-8	0.00001
3785	1	2.64843E-8	0.00001
3798	1	2.64843E-8	0.00001
3813	1	2.64843E-8	0.00001
3839	1	2.64843E-8	0.00001
3848	1	2.64843E-8	0.00001
3850	1	2.64843E-8	0.00001
3851	2	5.29687E-8	0.00001
3852	1	2.64843E-8	0.00001
3876	1	2.64843E-8	0.00001
3882	1	2.64843E-8	0.00001
3889	1	2.64843E-8	0.00001
3904	1	2.64843E-8	0.00001
3911	1	2.64843E-8	0.00001
3913	1	2.64843E-8	0.00001
3932	1	2.64843E-8	9.9846E-6
3933	1	2.64843E-8	9.95811E-6
3936	1	2.64843E-8	9.93163E-6
3942	1	2.64843E-8	9.90514E-6
3977	1	2.64843E-8	9.87866E-6
3978	1	2.64843E-8	9.85217E-6
3994	1	2.64843E-8	9.82569E-6
4010	1	2.64843E-8	9.7992E-6
4014	1	2.64843E-8	9.77272E-6
4039	1	2.64843E-8	9.74624E-6
4042	1	2.64843E-8	9.71975E-6
4043	1	2.64843E-8	9.69327E-6
4058	1	2.64843E-8	9.66678E-6
4059	1	2.64843E-8	9.6403E-6
4062	1	2.64843E-8	9.61381E-6
4072	1	2.64843E-8	9.58733E-6
4088	1	2.64843E-8	9.56085E-6
4095	1	2.64843E-8	9.53436E-6
4099	1	2.64843E-8	9.50788E-6
4107	1	2.64843E-8	9.48139E-6
4108	1	2.64843E-8	9.45491E-6
4112	1	2.64843E-8	9.42842E-6
4117	1	2.64843E-8	9.40194E-6
4122	1	2.64843E-8	9.37546E-6
4126	1	2.64843E-8	9.34897E-6
4128	1	2.64843E-8	9.32249E-6
4130	1	2.64843E-8	9.296E-6
4153	1	2.64843E-8	9.26952E-6
4169	1	2.64843E-8	9.24303E-6
4172	1	2.64843E-8	9.21655E-6
4174	1	2.64843E-8	9.19007E-6
4191	1	2.64843E-8	9.16358E-6
4192	1	2.64843E-8	9.1371E-6
4204	1	2.64843E-8	9.11061E-6
4205	1	2.64843E-8	9.08413E-6
4211	1	2.64843E-8	9.05764E-6
4216	1	2.64843E-8	9.03116E-6
4225	1	2.64843E-8	9.00467E-6
4226	1	2.64843E-8	8.97819E-6
4232	2	5.29687E-8	8.95171E-6
4244	1	2.64843E-8	8.89874E-6
4252	1	2.64843E-8	8.87225E-6
4263	1	2.64843E-8	8.84577E-6
4281	1	2.64843E-8	8.81928E-6
4295	1	2.64843E-8	8.7928E-6
4300	1	2.64843E-8	8.76632E-6
4303	1	2.64843E-8	8.73983E-6
4306	1	2.64843E-8	8.71335E-6
4313	1	2.64843E-8	8.68686E-6
4341	1	2.64843E-8	8.66038E-6
4358	1	2.64843E-8	8.63389E-6
4360	1	2.64843E-8	8.60741E-6
4361	1	2.64843E-8	8.58093E-6
4377	1	2.64843E-8	8.55444E-6
4397	1	2.64843E-8	8.52796E-6
4405	1	2.64843E-8	8.50147E-6
4408	1	2.64843E-8	8.47499E-6
4422	1	2.64843E-8	8.4485E-6
4427	1	2.64843E-8	8.42202E-6
4438	1	2.64843E-8	8.39553E-6
4444	1	2.64843E-8	8.36905E-6
4462	1	2.64843E-8	8.34257E-6
4465	1	2.64843E-8	8.31608E-6
4479	1	2.64843E-8	8.2896E-6
4481	1	2.64843E-8	8.26311E-6
4499	1	2.64843E-8	8.23663E-6
4516	1	2.64843E-8	8.21014E-6
4521	1	2.64843E-8	8.18366E-6
4537	1	2.64843E-8	8.15718E-6
4539	1	2.64843E-8	8.13069E-6
4550	1	2.64843E-8	8.10421E-6
4551	1	2.64843E-8	8.07772E-6
4556	1	2.64843E-8	8.05124E-6
4561	1	2.64843E-8	8.02475E-6
4569	1	2.64843E-8	7.99827E-6
4572	1	2.64843E-8	7.97179E-6
4590	1	2.64843E-8	7.9453E-6
4604	1	2.64843E-8	7.91882E-6
4656	1	2.64843E-8	7.89233E-6
4673	1	2.64843E-8	7.86585E-6
4686	1	2.64843E-8	7.83936E-6
4690	1	2.64843E-8	7.81288E-6
4696	1	2.64843E-8	7.7864E-6
4702	1	2.64843E-8	7.75991E-6
4725	1	2.64843E-8	7.73343E-6
4739	1	2.64843E-8	7.70694E-6
4750	1	2.64843E-8	7.68046E-6
4785	1	2.64843E-8	7.65397E-6
4787	1	2.64843E-8	7.62749E-6
4799	1	2.64843E-8	7.601E-6
4809	1	2.64843E-8	7.57452E-6
4819	1	2.64843E-8	7.54804E-6
4820	1	2.64843E-8	7.52155E-6
4825	3	7.9453E-8	7.49507E-6
4847	1	2.64843E-8	7.41561E-6
4855	1	2.64843E-8	7.38913E-6
4874	1	2.64843E-8	7.36265E-6
4911	1	2.64843E-8	7.33616E-6
4929	1	2.64843E-8	7.30968E-6
4931	2	5.29687E-8	7.28319E-6
4968	1	2.64843E-8	7.23022E-6
4976	1	2.64843E-8	7.20374E-6
4981	1	2.64843E-8	7.17726E-6
4988	1	2.64843E-8	7.15077E-6
4993	1	2.64843E-8	7.12429E-6
4997	1	2.64843E-8	7.0978E-6
5003	1	2.64843E-8	7.07132E-6
5028	1	2.64843E-8	7.04483E-6
5045	1	2.64843E-8	7.01835E-6
5057	2	5.29687E-8	6.99187E-6
5063	1	2.64843E-8	6.9389E-6
5066	1	2.64843E-8	6.91241E-6
5078	1	2.64843E-8	6.88593E-6
5100	1	2.64843E-8	6.85944E-6
5101	1	2.64843E-8	6.83296E-6
5113	1	2.64843E-8	6.80647E-6
5115	1	2.64843E-8	6.77999E-6
5119	1	2.64843E-8	6.75351E-6
5144	1	2.64843E-8	6.72702E-6
5159	1	2.64843E-8	6.70054E-6
5168	1	2.64843E-8	6.67405E-6
5180	1	2.64843E-8	6.64757E-6
5182	1	2.64843E-8	6.62108E-6
5183	1	2.64843E-8	6.5946E-6
5216	1	2.64843E-8	6.56812E-6
5231	1	2.64843E-8	6.54163E-6
5236	1	2.64843E-8	6.51515E-6
5247	1	2.64843E-8	6.48866E-6
5265	1	2.64843E-8	6.46218E-6
5273	2	5.29687E-8	6.43569E-6
5284	1	2.64843E-8	6.38273E-6
5299	1	2.64843E-8	6.35624E-6
5303	1	2.64843E-8	6.32976E-6
5307	1	2.64843E-8	6.30327E-6
5315	1	2.64843E-8	6.27679E-6
5329	1	2.64843E-8	6.2503E-6
5385	1	2.64843E-8	6.22382E-6
5397	1	2.64843E-8	6.19733E-6
5408	1	2.64843E-8	6.17085E-6
5504	1	2.64843E-8	6.14437E-6
5520	2	5.29687E-8	6.11788E-6
5524	1	2.64843E-8	6.06491E-6
5538	1	2.64843E-8	6.03843E-6
5543	1	2.64843E-8	6.01194E-6
5554	1	2.64843E-8	5.98546E-6
5576	1	2.64843E-8	5.95898E-6
5587	1	2.64843E-8	5.93249E-6
5608	1	2.64843E-8	5.90601E-6
5619	1	2.64843E-8	5.87952E-6
5632	1	2.64843E-8	5.85304E-6
5633	1	2.64843E-8	5.82655E-6
5635	1	2.64843E-8	5.80007E-6
5651	1	2.64843E-8	5.77359E-6
5687	1	2.64843E-8	5.7471E-6
5688	1	2.64843E-8	5.72062E-6
5691	1	2.64843E-8	5.69413E-6
5715	1	2.64843E-8	5.66765E-6
5774	1	2.64843E-8	5.64116E-6
5818	1	2.64843E-8	5.61468E-6
5825	1	2.64843E-8	5.5882E-6
5845	1	2.64843E-8	5.56171E-6
5913	1	2.64843E-8	5.53523E-6
5947	1	2.64843E-8	5.50874E-6
5961	1	2.64843E-8	5.48226E-6
5994	1	2.64843E-8	5.45577E-6
5995	1	2.64843E-8	5.42929E-6
6016	1	2.64843E-8	5.4028E-6
6017	1	2.64843E-8	5.37632E-6
6031	1	2.64843E-8	5.34984E-6
6041	1	2.64843E-8	5.32335E-6
6046	1	2.64843E-8	5.29687E-6
6049	1	2.64843E-8	5.27038E-6
6052	1	2.64843E-8	5.2439E-6
6054	1	2.64843E-8	5.21741E-6
6068	1	2.64843E-8	5.19093E-6
6088	1	2.64843E-8	5.16445E-6
6162	1	2.64843E-8	5.13796E-6
6177	1	2.64843E-8	5.11148E-6
6203	2	5.29687E-8	5.08499E-6
6254	1	2.64843E-8	5.03202E-6
6258	1	2.64843E-8	5.00554E-6
6282	1	2.64843E-8	4.97906E-6
6337	1	2.64843E-8	4.95257E-6
6342	1	2.64843E-8	4.92609E-6
6345	1	2.64843E-8	4.8996E-6
6352	1	2.64843E-8	4.87312E-6
6355	1	2.64843E-8	4.84663E-6
6369	1	2.64843E-8	4.82015E-6
6374	1	2.64843E-8	4.79367E-6
6393	1	2.64843E-8	4.76718E-6
6398	1	2.64843E-8	4.7407E-6
6407	1	2.64843E-8	4.71421E-6
6421	1	2.64843E-8	4.68773E-6
6532	1	2.64843E-8	4.66124E-6
6565	1	2.64843E-8	4.63476E-6
6570	1	2.64843E-8	4.60827E-6
6571	1	2.64843E-8	4.58179E-6
6586	1	2.64843E-8	4.55531E-6
6610	1	2.64843E-8	4.52882E-6
6653	1	2.64843E-8	4.50234E-6
6664	2	5.29687E-8	4.47585E-6
6671	1	2.64843E-8	4.42288E-6
6681	1	2.64843E-8	4.3964E-6
6692	1	2.64843E-8	4.36992E-6
6730	1	2.64843E-8	4.34343E-6
6795	1	2.64843E-8	4.31695E-6
6894	1	2.64843E-8	4.29046E-6
6938	1	2.64843E-8	4.26398E-6
6965	1	2.64843E-8	4.23749E-6
6972	1	2.64843E-8	4.21101E-6
6997	1	2.64843E-8	4.18453E-6
7007	1	2.64843E-8	4.15804E-6
7015	1	2.64843E-8	4.13156E-6
7042	1	2.64843E-8	4.10507E-6
7067	1	2.64843E-8	4.07859E-6
7070	1	2.64843E-8	4.0521E-6
7117	1	2.64843E-8	4.02562E-6
7122	1	2.64843E-8	3.99913E-6
7126	1	2.64843E-8	3.97265E-6
7135	1	2.64843E-8	3.94617E-6
7141	1	2.64843E-8	3.91968E-6
7170	1	2.64843E-8	3.8932E-6
7269	1	2.64843E-8	3.86671E-6
7308	1	2.64843E-8	3.84023E-6
7340	1	2.64843E-8	3.81374E-6
7409	1	2.64843E-8	3.78726E-6
7449	1	2.64843E-8	3.76078E-6
7465	1	2.64843E-8	3.73429E-6
7508	1	2.64843E-8	3.70781E-6
7633	1	2.64843E-8	3.68132E-6
7651	1	2.64843E-8	3.65484E-6
7919	1	2.64843E-8	3.62835E-6
7981	1	2.64843E-8	3.60187E-6
8014	1	2.64843E-8	3.57539E-6
8016	1	2.64843E-8	3.5489E-6
8018	1	2.64843E-8	3.52242E-6
8024	1	2.64843E-8	3.49593E-6
8029	1	2.64843E-8	3.46945E-6
8158	1	2.64843E-8	3.44296E-6
8216	1	2.64843E-8	3.41648E-6
8231	1	2.64843E-8	3.39E-6
8253	1	2.64843E-8	3.36351E-6
8431	1	2.64843E-8	3.33703E-6
8488	1	2.64843E-8	3.31054E-6
8493	1	2.64843E-8	3.28406E-6
8510	1	2.64843E-8	3.25757E-6
8541	1	2.64843E-8	3.23109E-6
8659	1	2.64843E-8	3.2046E-6
8697	1	2.64843E-8	3.17812E-6
8847	1	2.64843E-8	3.15164E-6
8859	1	2.64843E-8	3.12515E-6
8915	1	2.64843E-8	3.09867E-6
8939	1	2.64843E-8	3.07218E-6
9043	1	2.64843E-8	3.0457E-6
9062	1	2.64843E-8	3.01921E-6
9067	1	2.64843E-8	2.99273E-6
9149	1	2.64843E-8	2.96625E-6
9157	1	2.64843E-8	2.93976E-6
9266	1	2.64843E-8	2.91328E-6
9322	1	2.64843E-8	2.88679E-6
9330	1	2.64843E-8	2.86031E-6
9336	1	2.64843E-8	2.83382E-6
9596	1	2.64843E-8	2.80734E-6
9753	1	2.64843E-8	2.78086E-6
9781	1	2.64843E-8	2.75437E-6
9825	1	2.64843E-8	2.72789E-6
9863	1	2.64843E-8	2.7014E-6
9908	1	2.64843E-8	2.67492E-6
9917	1	2.64843E-8	2.64843E-6
9926	1	2.64843E-8	2.62195E-6
9976	1	2.64843E-8	2.59547E-6
10037	1	2.64843E-8	2.56898E-6
10144	1	2.64843E-8	2.5425E-6
10199	1	2.64843E-8	2.51601E-6
10330	1	2.64843E-8	2.48953E-6
10331	1	2.64843E-8	2.46304E-6
10418	1	2.64843E-8	2.43656E-6
10482	1	2.64843E-8	2.41007E-6
10484	1	2.64843E-8	2.38359E-6
10507	1	2.64843E-8	2.35711E-6
10543	1	2.64843E-8	2.33062E-6
10601	1	2.64843E-8	2.30414E-6
10609	1	2.64843E-8	2.27765E-6
10614	1	2.64843E-8	2.25117E-6
10697	1	2.64843E-8	2.22468E-6
10698	1	2.64843E-8	2.1982E-6
10719	1	2.64843E-8	2.17172E-6
10752	1	2.64843E-8	2.14523E-6
10794	1	2.64843E-8	2.11875E-6
10852	1	2.64843E-8	2.09226E-6
10926	1	2.64843E-8	2.06578E-6
11128	1	2.64843E-8	2.03929E-6
11152	1	2.64843E-8	2.01281E-6
11204	1	2.64843E-8	1.98633E-6
11384	1	2.64843E-8	1.95984E-6
11480	1	2.64843E-8	1.93336E-6
11484	1	2.64843E-8	1.90687E-6
11507	1	2.64843E-8	1.88039E-6
11640	1	2.64843E-8	1.8539E-6
11680	1	2.64843E-8	1.82742E-6
11698	1	2.64843E-8	1.80093E-6
11714	1	2.64843E-8	1.77445E-6
11742	1	2.64843E-8	1.74797E-6
11798	1	2.64843E-8	1.72148E-6
11814	1	2.64843E-8	1.695E-6
12183	1	2.64843E-8	1.66851E-6
12197	1	2.64843E-8	1.64203E-6
12391	1	2.64843E-8	1.61554E-6
12418	1	2.64843E-8	1.58906E-6
12434	1	2.64843E-8	1.56258E-6
12522	1	2.64843E-8	1.53609E-6
12738	1	2.64843E-8	1.50961E-6
12780	1	2.64843E-8	1.48312E-6
12848	1	2.64843E-8	1.45664E-6
13126	1	2.64843E-8	1.43015E-6
13195	1	2.64843E-8	1.40367E-6
13362	1	2.64843E-8	1.37719E-6
13511	1	2.64843E-8	1.3507E-6
13559	1	2.64843E-8	1.32422E-6
13610	1	2.64843E-8	1.29773E-6
13918	1	2.64843E-8	1.27125E-6
13942	1	2.64843E-8	1.24476E-6
13967	1	2.64843E-8	1.21828E-6
14331	1	2.64843E-8	1.1918E-6
14348	1	2.64843E-8	1.16531E-6
15049	1	2.64843E-8	1.13883E-6
15163	1	2.64843E-8	1.11234E-6
15251	1	2.64843E-8	1.08586E-6
15583	1	2.64843E-8	1.05937E-6
15685	1	2.64843E-8	1.03289E-6
15848	1	2.64843E-8	1.0064E-6
16030	1	2.64843E-8	9.7992E-7
16042	1	2.64843E-8	9.53436E-7
16328	1	2.64843E-8	9.26952E-7
16583	1	2.64843E-8	9.00467E-7
16656	1	2.64843E-8	8.73983E-7
16661	1	2.64843E-8	8.47499E-7
16685	1	2.64843E-8	8.21014E-7
18276	1	2.64843E-8	7.9453E-7
18444	1	2.64843E-8	7.68046E-7
18697	1	2.64843E-8	7.41561E-7
19266	1	2.64843E-8	7.15077E-7
19292	1	2.64843E-8	6.88593E-7
19428	1	2.64843E-8	6.62108E-7
20507	1	2.64843E-8	6.35624E-7
20777	1	2.64843E-8	6.0914E-7
22137	1	2.64843E-8	5.82655E-7
22771	1	2.64843E-8	5.56171E-7
24030	1	2.64843E-8	5.29687E-7
24460	1	2.64843E-8	5.03202E-7
24643	1	2.64843E-8	4.76718E-7
25288	1	2.64843E-8	4.50234E-7
25645	1	2.64843E-8	4.23749E-7
26776	1	2.64843E-8	3.97265E-7
26802	1	2.64843E-8	3.70781E-7
27210	1	2.64843E-8	3.44296E-7
27385	1	2.64843E-8	3.17812E-7
27467	1	2.64843E-8	2.91328E-7
29594	1	2.64843E-8	2.64843E-7
29772	1	2.64843E-8	2.38359E-7
30316	1	2.64843E-8	2.11875E-7
34073	1	2.64843E-8	1.8539E-7
34287	1	2.64843E-8	1.58906E-7
36743	1	2.64843E-8	1.32422E-7
36871	1	2.64843E-8	1.05937E-7
37720	1	2.64843E-8	7.9453E-8
39152	1	2.64843E-8	5.29687E-8
39272	1	2.64843E-8	2.64843E-8
